query_id,candidate_id,is_true_candidate,score,rank,candidate_count,top1_correct,top5_correct,top10_correct,reciprocal_rank,score_policy
82,CASMI_MOL_1196873,True,0.5730778647115614,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
83,CASMI_MOL_1196874,True,0.5154024812609848,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
84,CASMI_MOL_1196852,True,0.5409128009080846,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
85,CASMI_MOL_1196834,True,0.4955392941966532,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
86,CASMI_MOL_1196875,True,0.496868787318164,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
87,CASMI_MOL_1196876,True,0.5119594204431355,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
88,CASMI_MOL_1196877,True,0.4891578821259128,236,2001,False,False,False,0.00423728813559322,no_sirius_precursor50_fragment50
89,CASMI_MOL_1196805,True,0.579590526455857,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
90,CASMI_MOL_1196878,True,0.4987529744039168,1,1959,True,True,True,1.0,no_sirius_precursor50_fragment50
91,CASMI_MOL_1196847,True,0.586220195361216,2,2001,False,True,True,0.5,no_sirius_precursor50_fragment50
92,CASMI_MOL_1196880,True,0.4939310870321094,63,1729,False,False,False,0.015873015873015872,no_sirius_precursor50_fragment50
93,CASMI_MOL_1196881,True,0.494958405759708,108,2001,False,False,False,0.009259259259259259,no_sirius_precursor50_fragment50
94,CASMI_MOL_1196882,True,0.4940745612600046,1,347,True,True,True,1.0,no_sirius_precursor50_fragment50
95,CASMI_MOL_1196883,True,0.4940379244337782,86,1877,False,False,False,0.011627906976744186,no_sirius_precursor50_fragment50
96,CASMI_MOL_1196884,True,0.4940081628863062,16,2001,False,False,False,0.0625,no_sirius_precursor50_fragment50
97,CASMI_MOL_1196885,True,0.5321029579899037,24,2001,False,False,False,0.041666666666666664,no_sirius_precursor50_fragment50
98,CASMI_MOL_1196886,True,0.4799332457304544,1847,2001,False,False,False,0.0005414185165132648,no_sirius_precursor50_fragment50
99,CASMI_MOL_1196887,True,0.4975570800481706,21,2001,False,False,False,0.047619047619047616,no_sirius_precursor50_fragment50
100,CASMI_MOL_1196888,True,0.49590678618071976,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
101,CASMI_MOL_1196890,True,0.595634273832867,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
102,CASMI_MOL_1196891,True,0.4923932782381028,238,2001,False,False,False,0.004201680672268907,no_sirius_precursor50_fragment50
103,CASMI_MOL_1196892,True,0.74572020079064,13,678,False,False,False,0.07692307692307693,no_sirius_precursor50_fragment50
104,CASMI_MOL_1196893,True,0.4984492735658731,130,2001,False,False,False,0.007692307692307693,no_sirius_precursor50_fragment50
105,CASMI_MOL_1196894,True,0.4912658168047584,4,2001,False,True,True,0.25,no_sirius_precursor50_fragment50
106,CASMI_MOL_1196895,True,0.5241666552499494,21,2001,False,False,False,0.047619047619047616,no_sirius_precursor50_fragment50
107,CASMI_MOL_1196896,True,0.5172478879391971,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
108,CASMI_MOL_1196899,True,0.5684708793062097,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
109,CASMI_MOL_1196900,True,0.4989307874886946,66,2001,False,False,False,0.015151515151515152,no_sirius_precursor50_fragment50
110,CASMI_MOL_1196901,True,0.7411674611821265,4,824,False,True,True,0.25,no_sirius_precursor50_fragment50
111,CASMI_MOL_1196902,True,0.49805452584034154,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
112,CASMI_MOL_1196903,True,0.5046431722959809,9,2001,False,False,True,0.1111111111111111,no_sirius_precursor50_fragment50
113,CASMI_MOL_1196905,True,0.4944361067433812,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
114,CASMI_MOL_1196906,True,0.4924637232960256,28,689,False,False,False,0.03571428571428571,no_sirius_precursor50_fragment50
115,CASMI_MOL_1196907,True,0.4935660531234859,2,1876,False,True,True,0.5,no_sirius_precursor50_fragment50
116,CASMI_MOL_1196909,True,0.5192322630920138,2,2001,False,True,True,0.5,no_sirius_precursor50_fragment50
117,CASMI_MOL_1196910,True,0.4955392947293368,72,2001,False,False,False,0.013888888888888888,no_sirius_precursor50_fragment50
118,CASMI_MOL_1196911,True,0.5327840430680851,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
119,CASMI_MOL_1196912,True,0.5745021870101088,54,2001,False,False,False,0.018518518518518517,no_sirius_precursor50_fragment50
120,CASMI_MOL_1196913,True,0.5281140028420388,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
121,CASMI_MOL_1196918,True,0.4963395274861628,3,2001,False,True,True,0.3333333333333333,no_sirius_precursor50_fragment50
122,CASMI_MOL_1196919,True,0.4982119718346448,7,2001,False,False,True,0.14285714285714285,no_sirius_precursor50_fragment50
123,CASMI_MOL_1196920,True,0.4975910323791262,17,2001,False,False,False,0.058823529411764705,no_sirius_precursor50_fragment50
124,CASMI_MOL_1196921,True,0.494626119585671,621,2001,False,False,False,0.001610305958132045,no_sirius_precursor50_fragment50
125,CASMI_MOL_1196922,True,0.611935465330049,2,2001,False,True,True,0.5,no_sirius_precursor50_fragment50
126,CASMI_MOL_1196923,True,0.4944462931291994,15,2001,False,False,False,0.06666666666666667,no_sirius_precursor50_fragment50
127,CASMI_MOL_1196924,True,0.4924461657253532,9,1657,False,False,True,0.1111111111111111,no_sirius_precursor50_fragment50
128,CASMI_MOL_1196925,True,0.5134402310138738,6,2001,False,False,True,0.16666666666666666,no_sirius_precursor50_fragment50
129,CASMI_MOL_1196897,True,0.4977453786176018,3,2001,False,True,True,0.3333333333333333,no_sirius_precursor50_fragment50
130,CASMI_MOL_1196926,True,0.5375974708252379,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
131,CASMI_MOL_1196928,True,0.5125399362901237,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
132,CASMI_MOL_1196929,True,0.4987660073492044,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
133,CASMI_MOL_1196930,True,0.5260571470227723,2,2001,False,True,True,0.5,no_sirius_precursor50_fragment50
134,CASMI_MOL_1196932,True,0.5579287003143782,69,2001,False,False,False,0.014492753623188406,no_sirius_precursor50_fragment50
135,CASMI_MOL_1196933,True,0.4922657298707142,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
136,CASMI_MOL_1196934,True,0.4961671057580556,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
137,CASMI_MOL_1196935,True,0.4962848031799584,23,2001,False,False,False,0.043478260869565216,no_sirius_precursor50_fragment50
138,CASMI_MOL_1196936,True,0.4952749619392186,18,2001,False,False,False,0.05555555555555555,no_sirius_precursor50_fragment50
139,CASMI_MOL_1196937,True,0.4973043253040266,13,631,False,False,False,0.07692307692307693,no_sirius_precursor50_fragment50
140,CASMI_MOL_1196939,True,0.4953409663894072,4,2001,False,True,True,0.25,no_sirius_precursor50_fragment50
141,CASMI_MOL_1196941,True,0.6106417932874731,61,2001,False,False,False,0.01639344262295082,no_sirius_precursor50_fragment50
142,CASMI_MOL_1196942,True,0.4984403976594206,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
143,CASMI_MOL_1196943,True,0.4954790387420642,7,2001,False,False,True,0.14285714285714285,no_sirius_precursor50_fragment50
144,CASMI_MOL_1196944,True,0.4974300984478308,2,2001,False,True,True,0.5,no_sirius_precursor50_fragment50
145,CASMI_MOL_1196938,True,0.4975605630440087,7,316,False,False,True,0.14285714285714285,no_sirius_precursor50_fragment50
146,CASMI_MOL_1196945,True,0.4943355321646119,200,1277,False,False,False,0.005,no_sirius_precursor50_fragment50
147,CASMI_MOL_1196946,True,0.4973395559045644,8,2001,False,False,True,0.125,no_sirius_precursor50_fragment50
148,CASMI_MOL_1196947,True,0.4944341145328804,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
149,CASMI_MOL_1196948,True,0.49349869260349716,41,2001,False,False,False,0.024390243902439025,no_sirius_precursor50_fragment50
150,CASMI_MOL_1196949,True,0.35456067117655965,159,2001,False,False,False,0.006289308176100629,no_sirius_precursor50_fragment50
151,CASMI_MOL_1196950,True,0.5566489436919717,1,1793,True,True,True,1.0,no_sirius_precursor50_fragment50
152,CASMI_MOL_1196951,True,0.499342541905881,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
153,CASMI_MOL_1196952,True,0.4989926529548696,58,2001,False,False,False,0.017241379310344827,no_sirius_precursor50_fragment50
154,CASMI_MOL_1196953,True,0.4978754327514102,6,2001,False,False,True,0.16666666666666666,no_sirius_precursor50_fragment50
155,CASMI_MOL_1196954,True,0.492778251103327,81,2001,False,False,False,0.012345679012345678,no_sirius_precursor50_fragment50
156,CASMI_MOL_1196955,True,0.5014172022931966,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
157,CASMI_MOL_1196956,True,0.5961705620115888,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
158,CASMI_MOL_1196958,True,0.4955221094368018,102,2001,False,False,False,0.00980392156862745,no_sirius_precursor50_fragment50
159,CASMI_MOL_1196914,True,0.5191754407539283,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
160,CASMI_MOL_1196959,True,0.49571504579169473,16,658,False,False,False,0.0625,no_sirius_precursor50_fragment50
161,CASMI_MOL_1196960,True,0.4982358582776838,13,2001,False,False,False,0.07692307692307693,no_sirius_precursor50_fragment50
162,CASMI_MOL_1196961,True,0.492326943072254,49,529,False,False,False,0.02040816326530612,no_sirius_precursor50_fragment50
163,CASMI_MOL_1196962,True,0.4899442539227886,30,361,False,False,False,0.03333333333333333,no_sirius_precursor50_fragment50
164,CASMI_MOL_1196963,True,0.4987428038907467,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
165,CASMI_MOL_1196937,True,0.4964545766467704,51,631,False,False,False,0.0196078431372549,no_sirius_precursor50_fragment50
166,CASMI_MOL_1196964,True,0.566436089696315,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
167,CASMI_MOL_1196965,True,0.6863427374139975,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
168,CASMI_MOL_1196966,True,0.5090767274021762,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
169,CASMI_MOL_1196967,True,0.4980988197024001,58,2001,False,False,False,0.017241379310344827,no_sirius_precursor50_fragment50
170,CASMI_MOL_1196898,True,0.4988860673513854,3,2001,False,True,True,0.3333333333333333,no_sirius_precursor50_fragment50
171,CASMI_MOL_1196968,True,0.4907798875923862,295,1728,False,False,False,0.003389830508474576,no_sirius_precursor50_fragment50
172,CASMI_MOL_1196879,True,0.5047588412053402,1,1959,True,True,True,1.0,no_sirius_precursor50_fragment50
173,CASMI_MOL_1196969,True,0.4973359064406074,224,2001,False,False,False,0.004464285714285714,no_sirius_precursor50_fragment50
174,CASMI_MOL_1196970,True,0.4936101017079487,22,388,False,False,False,0.045454545454545456,no_sirius_precursor50_fragment50
175,CASMI_MOL_1196971,True,0.4998559638783751,74,2001,False,False,False,0.013513513513513514,no_sirius_precursor50_fragment50
176,CASMI_MOL_1196972,True,0.4941200277875787,168,2001,False,False,False,0.005952380952380952,no_sirius_precursor50_fragment50
177,CASMI_MOL_1196973,True,0.5554891163900496,20,336,False,False,False,0.05,no_sirius_precursor50_fragment50
178,CASMI_MOL_1196974,True,0.43452804114706395,738,2001,False,False,False,0.0013550135501355014,no_sirius_precursor50_fragment50
179,CASMI_MOL_1196975,True,0.5798431602432957,4,2001,False,True,True,0.25,no_sirius_precursor50_fragment50
180,CASMI_MOL_1196976,True,0.495263709848713,258,2001,False,False,False,0.003875968992248062,no_sirius_precursor50_fragment50
181,CASMI_MOL_1196915,True,0.5431117384758568,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
182,CASMI_MOL_1196977,True,0.493736570753598,30,826,False,False,False,0.03333333333333333,no_sirius_precursor50_fragment50
183,CASMI_MOL_1196931,True,0.5695336617686068,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
184,CASMI_MOL_1196978,True,0.4967229944713056,6,219,False,False,True,0.16666666666666666,no_sirius_precursor50_fragment50
185,CASMI_MOL_1196979,True,0.633036538322203,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
186,CASMI_MOL_1196980,True,0.5468612205271467,7,2001,False,False,True,0.14285714285714285,no_sirius_precursor50_fragment50
187,CASMI_MOL_1196981,True,0.5715840980418906,2,2001,False,True,True,0.5,no_sirius_precursor50_fragment50
188,CASMI_MOL_1196982,True,0.4925716956883296,248,2001,False,False,False,0.004032258064516129,no_sirius_precursor50_fragment50
189,CASMI_MOL_1196983,True,0.4985658686462488,329,2001,False,False,False,0.00303951367781155,no_sirius_precursor50_fragment50
190,CASMI_MOL_1196940,True,0.5040818793008677,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
191,CASMI_MOL_1196908,True,0.495592730746449,2,1876,False,True,True,0.5,no_sirius_precursor50_fragment50
192,CASMI_MOL_1196984,True,0.4920812168535641,183,735,False,False,False,0.00546448087431694,no_sirius_precursor50_fragment50
193,CASMI_MOL_1196985,True,0.5111713844204174,305,2001,False,False,False,0.003278688524590164,no_sirius_precursor50_fragment50
194,CASMI_MOL_1196986,True,0.5215254837190434,859,2001,False,False,False,0.0011641443538998836,no_sirius_precursor50_fragment50
195,CASMI_MOL_1196987,True,0.4964843310769318,252,1274,False,False,False,0.003968253968253968,no_sirius_precursor50_fragment50
196,CASMI_MOL_1196988,True,0.5077428648472838,298,2001,False,False,False,0.003355704697986577,no_sirius_precursor50_fragment50
197,CASMI_MOL_1196989,True,0.0,1202,1202,False,False,False,0.0008319467554076539,no_sirius_precursor50_fragment50
198,CASMI_MOL_1196990,True,0.4981835124270028,1182,2001,False,False,False,0.0008460236886632825,no_sirius_precursor50_fragment50
199,CASMI_MOL_1196991,True,0.4981378352130052,393,2001,False,False,False,0.002544529262086514,no_sirius_precursor50_fragment50
200,CASMI_MOL_1196992,True,0.4914669249345916,392,510,False,False,False,0.002551020408163265,no_sirius_precursor50_fragment50
201,CASMI_MOL_1196993,True,0.6380305510794151,954,2001,False,False,False,0.0010482180293501049,no_sirius_precursor50_fragment50
202,CASMI_MOL_1196994,True,0.497314719494383,284,2001,False,False,False,0.0035211267605633804,no_sirius_precursor50_fragment50
203,CASMI_MOL_1196889,True,0.5532462159687237,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
204,CASMI_MOL_1196995,True,0.491798619701569,454,2001,False,False,False,0.0022026431718061676,no_sirius_precursor50_fragment50
205,CASMI_MOL_1196996,True,0.5649904437422305,1411,2001,False,False,False,0.0007087172218284905,no_sirius_precursor50_fragment50
206,CASMI_MOL_1196927,True,0.5697363750247892,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
207,CASMI_MOL_1196997,True,0.5178697876933898,907,2001,False,False,False,0.0011025358324145535,no_sirius_precursor50_fragment50
208,CASMI_MOL_1196916,True,0.5266259006226651,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
209,CASMI_MOL_1196904,True,0.4977054915578062,9,2001,False,False,True,0.1111111111111111,no_sirius_precursor50_fragment50
210,CASMI_MOL_1196998,True,0.5727478838976479,1942,2001,False,False,False,0.0005149330587023687,no_sirius_precursor50_fragment50
211,CASMI_MOL_1196999,True,0.5607047802368226,1938,2001,False,False,False,0.0005159958720330237,no_sirius_precursor50_fragment50
212,CASMI_MOL_1197000,True,0.4975242529533874,1984,2001,False,False,False,0.0005040322580645161,no_sirius_precursor50_fragment50
213,CASMI_MOL_1197001,True,0.4948483528553659,365,2001,False,False,False,0.0027397260273972603,no_sirius_precursor50_fragment50
214,CASMI_MOL_1197002,True,0.5480299976397471,672,1846,False,False,False,0.001488095238095238,no_sirius_precursor50_fragment50
215,CASMI_MOL_1197003,True,0.4973780633868686,543,2001,False,False,False,0.001841620626151013,no_sirius_precursor50_fragment50
216,CASMI_MOL_1197004,True,0.5312964806396777,641,2001,False,False,False,0.0015600624024961,no_sirius_precursor50_fragment50
217,CASMI_MOL_1197005,True,0.4966587229183958,205,2001,False,False,False,0.004878048780487805,no_sirius_precursor50_fragment50
218,CASMI_MOL_1197006,True,0.569867860199078,971,2001,False,False,False,0.0010298661174047373,no_sirius_precursor50_fragment50
219,CASMI_MOL_1197007,True,0.5065227062469266,1135,2001,False,False,False,0.000881057268722467,no_sirius_precursor50_fragment50
220,CASMI_MOL_1196917,True,0.5062755775822231,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
221,CASMI_MOL_1197008,True,0.4948061240057166,398,2001,False,False,False,0.002512562814070352,no_sirius_precursor50_fragment50
222,CASMI_MOL_1197009,True,0.4927606581420902,349,2001,False,False,False,0.0028653295128939827,no_sirius_precursor50_fragment50
223,CASMI_MOL_1197010,True,0.4929886636585669,479,2001,False,False,False,0.0020876826722338203,no_sirius_precursor50_fragment50
224,CASMI_MOL_1197011,True,0.5284191700289091,205,2001,False,False,False,0.004878048780487805,no_sirius_precursor50_fragment50
225,CASMI_MOL_1197012,True,0.5542895401885011,307,2001,False,False,False,0.003257328990228013,no_sirius_precursor50_fragment50
226,CASMI_MOL_1197013,True,0.5337584078071809,1256,2001,False,False,False,0.0007961783439490446,no_sirius_precursor50_fragment50
227,CASMI_MOL_1197014,True,0.4939380480073086,735,1329,False,False,False,0.0013605442176870747,no_sirius_precursor50_fragment50
228,CASMI_MOL_1196957,True,0.4997053416908761,1,2001,True,True,True,1.0,no_sirius_precursor50_fragment50
